ID_PRC;ID_LOGRADOURO;TIPO_LOGRADOURO;NOME_LOGRADOURO;GEOMETRIA
361;21188;PRACA;DIAMANTINA;POLYGON ((604481.60 7789899.45, 604481.56 7789900.31, 604481.47 7789901.17, 604481.35 7789902.02, 604481.16 7789902.86, 604480.92 7789903.68, 604480.62 7789904.48, 604480.28 7789905.27, 604479.89 7789906.04, 604479.44 7789906.78, 604478.96 7789907.50, 604478.43 7789908.18, 604477.85 7789908.83, 604477.23 7789909.44, 604476.58 7789910.02, 604475.90 7789910.55, 604475.17 7789911.04, 604474.42 7789911.48, 604473.65 7789911.88, 604472.86 7789912.23, 604472.04 7789912.53, 604471.20 7789912.78, 604470.35 7789912.98, 604469.48 7789913.13, 604468.62 7789913.22, 604467.74 7789913.26, 604466.87 7789913.25, 604465.99 7789913.18, 604465.13 7789913.06, 604464.28 7789912.89, 604463.42 7789912.67, 604462.60 7789912.39, 604461.79 7789912.06, 604461.00 7789911.69, 604460.24 7789911.27, 604459.50 7789910.80, 604458.80 7789910.29, 604458.14 7789909.73, 604457.51 7789909.14, 604456.91 7789908.51, 604456.35 7789907.84, 604455.84 7789907.15, 604455.38 7789906.42, 604454.97 7789905.66, 604454.58 7789904.88, 604454.27 7789904.09, 604454.00 7789903.27, 604453.78 7789902.44, 604453.63 7789901.60, 604453.52 7789900.74, 604453.47 7789899.88, 604453.47 7789899.03, 604453.52 7789898.17, 604453.63 7789897.31, 604453.78 7789896.47, 604454.00 7789895.64, 604454.27 7789894.82, 604454.58 7789894.02, 604454.97 7789893.24, 604455.38 7789892.48, 604455.84 7789891.75, 604456.35 7789891.06, 604456.91 7789890.39, 604457.51 7789889.76, 604458.14 7789889.18, 604458.80 7789888.62, 604459.50 7789888.11, 604460.24 7789887.64, 604461.00 7789887.22, 604461.79 7789886.85, 604462.60 7789886.52, 604463.42 7789886.24, 604464.28 7789886.02, 604465.13 7789885.85, 604465.99 7789885.73, 604466.87 7789885.66, 604467.74 7789885.65, 604468.62 7789885.69, 604469.48 7789885.78, 604470.35 7789885.93, 604471.20 7789886.13, 604472.04 7789886.38, 604472.86 7789886.68, 604473.65 7789887.03, 604474.42 7789887.43, 604475.17 7789887.87, 604475.90 7789888.36, 604476.58 7789888.89, 604477.23 7789889.46, 604477.85 7789890.07, 604478.43 7789890.72, 604478.96 7789891.40, 604479.44 7789892.12, 604479.89 7789892.86, 604480.28 7789893.63, 604480.62 7789894.42, 604480.92 7789895.23, 604481.16 7789896.05, 604481.35 7789896.89, 604481.47 7789897.74, 604481.56 7789898.60, 604481.60 7789899.45))
435;43198;PRACA;DEPUTADO TARGINO RAIMUNDO;POLYGON ((609765.10 7807901.20, 609787.46 7807890.07, 609793.67 7807906.74, 609773.97 7807914.02, 609765.10 7807901.20))
436;74281;PRACA;MESTRE LUIZ;POLYGON ((609151.76 7808011.89, 609151.76 7808012.15, 609151.73 7808012.40, 609151.69 7808012.64, 609151.62 7808012.89, 609151.56 7808013.13, 609151.47 7808013.37, 609151.36 7808013.60, 609151.24 7808013.82, 609151.10 7808014.04, 609150.94 7808014.25, 609150.78 7808014.45, 609150.60 7808014.64, 609150.40 7808014.82, 609150.20 7808014.99, 609149.99 7808015.14, 609149.76 7808015.28, 609149.53 7808015.41, 609149.27 7808015.53, 609149.04 7808015.63, 609148.78 7808015.72, 609148.52 7808015.79, 609148.25 7808015.85, 609147.98 7808015.90, 609147.71 7808015.92, 609147.44 7808015.93, 609147.17 7808015.93, 609146.89 7808015.91, 609146.62 7808015.88, 609146.35 7808015.83, 609146.09 7808015.76, 609145.83 7808015.68, 609145.57 7808015.58, 609145.32 7808015.47, 609145.09 7808015.35, 609144.85 7808015.21, 609144.63 7808015.06, 609144.43 7808014.90, 609144.23 7808014.73, 609144.04 7808014.54, 609143.87 7808014.35, 609143.71 7808014.15, 609143.56 7808013.93, 609143.44 7808013.71, 609143.32 7808013.48, 609143.22 7808013.25, 609143.13 7808013.01, 609143.07 7808012.77, 609143.02 7808012.52, 609142.97 7808012.27, 609142.97 7808012.02, 609142.97 7808011.77, 609142.97 7808011.52, 609143.02 7808011.27, 609143.07 7808011.02, 609143.13 7808010.78, 609143.22 7808010.54, 609143.32 7808010.31, 609143.44 7808010.08, 609143.56 7808009.86, 609143.71 7808009.64, 609143.87 7808009.44, 609144.04 7808009.25, 609144.23 7808009.06, 609144.43 7808008.89, 609144.63 7808008.73, 609144.85 7808008.58, 609145.09 7808008.44, 609145.32 7808008.32, 609145.57 7808008.21, 609145.83 7808008.11, 609146.09 7808008.03, 609146.35 7808007.96, 609146.62 7808007.91, 609146.89 7808007.88, 609147.17 7808007.86, 609147.44 7808007.86, 609147.71 7808007.87, 609147.98 7808007.89, 609148.25 7808007.94, 609148.52 7808008.00, 609148.78 7808008.07, 609149.04 7808008.16, 609149.27 7808008.26, 609149.53 7808008.38, 609149.76 7808008.51, 609149.99 7808008.65, 609150.20 7808008.80, 609150.40 7808008.97, 609150.60 7808009.15, 609150.78 7808009.34, 609150.94 7808009.54, 609151.10 7808009.75, 609151.24 7808009.97, 609151.36 7808010.19, 609151.47 7808010.42, 609151.56 7808010.66, 609151.62 7808010.90, 609151.69 7808011.15, 609151.73 7808011.39, 609151.76 7808011.64, 609151.76 7808011.89))
486;129214;PRACA;AUSTREGESILO DE ATHAYDE;POLYGON ((613937.36 7806060.98, 613937.11 7806080.95, 613909.77 7806077.61, 613911.54 7806069.58, 613914.91 7806062.51, 613916.68 7806060.82, 613920.29 7806059.46, 613924.15 7806058.97, 613929.13 7806059.38, 613937.36 7806060.98))
3034;311959;PRACA;QUATRO MIL TREZENTOS E DOIS;POLYGON ((602202.40 7791141.86, 602217.69 7791150.75, 602231.74 7791158.80, 602217.07 7791195.39, 602200.54 7791250.56, 602190.41 7791246.01, 602191.03 7791240.74, 602190.06 7791228.45, 602191.03 7791222.97, 602184.21 7791213.98, 602202.40 7791141.86))
496;71141;PRACA;URUGUAIANA;POLYGON ((609471.65 7799176.55, 609471.72 7799177.89, 609471.51 7799179.08, 609470.97 7799180.01, 609470.21 7799180.71, 609468.97 7799181.23, 609467.56 7799181.40, 609466.17 7799181.10, 609465.20 7799180.57, 609464.44 7799179.91, 609463.80 7799178.89, 609463.44 7799177.62, 609463.61 7799176.21, 609464.20 7799174.77, 609465.20 7799173.89, 609466.41 7799173.33, 609467.78 7799173.21, 609469.50 7799173.50, 609470.55 7799174.26, 609471.33 7799175.11, 609471.65 7799176.55))
542;303907;PRACA;MARIA PINTO DIAS;POLYGON ((602597.29 7794595.86, 602597.28 7794596.14, 602597.25 7794596.42, 602597.20 7794596.69, 602597.14 7794596.96, 602597.06 7794597.22, 602596.95 7794597.48, 602596.83 7794597.74, 602596.70 7794597.98, 602596.54 7794598.22, 602596.38 7794598.45, 602596.20 7794598.67, 602596.00 7794598.88, 602595.79 7794599.07, 602595.56 7794599.26, 602595.33 7794599.43, 602595.09 7794599.59, 602594.83 7794599.73, 602594.56 7794599.86, 602594.28 7794599.97, 602594.00 7794600.07, 602593.72 7794600.15, 602593.42 7794600.21, 602593.12 7794600.26, 602592.83 7794600.29, 602592.53 7794600.30, 602592.22 7794600.30, 602591.93 7794600.28, 602591.63 7794600.24, 602591.33 7794600.18, 602591.05 7794600.11, 602590.76 7794600.02, 602590.48 7794599.92, 602590.21 7794599.80, 602589.95 7794599.66, 602589.69 7794599.51, 602589.46 7794599.35, 602589.23 7794599.17, 602589.01 7794598.98, 602588.81 7794598.78, 602588.61 7794598.56, 602588.44 7794598.34, 602588.27 7794598.11, 602588.13 7794597.86, 602588.00 7794597.61, 602587.90 7794597.35, 602587.81 7794597.09, 602587.74 7794596.82, 602587.68 7794596.56, 602587.64 7794596.28, 602587.62 7794596.01, 602587.62 7794595.72, 602587.64 7794595.45, 602587.68 7794595.17, 602587.74 7794594.91, 602587.81 7794594.64, 602587.90 7794594.38, 602588.00 7794594.12, 602588.13 7794593.87, 602588.27 7794593.62, 602588.44 7794593.39, 602588.61 7794593.17, 602588.81 7794592.95, 602589.01 7794592.75, 602589.23 7794592.56, 602589.46 7794592.38, 602589.69 7794592.22, 602589.95 7794592.07, 602590.21 7794591.93, 602590.48 7794591.81, 602590.76 7794591.71, 602591.05 7794591.62, 602591.33 7794591.55, 602591.63 7794591.49, 602591.93 7794591.45, 602592.22 7794591.43, 602592.53 7794591.43, 602592.83 7794591.44, 602593.12 7794591.47, 602593.42 7794591.52, 602593.72 7794591.58, 602594.00 7794591.66, 602594.28 7794591.76, 602594.56 7794591.87, 602594.83 7794592.00, 602595.09 7794592.14, 602595.33 7794592.30, 602595.56 7794592.47, 602595.79 7794592.66, 602596.00 7794592.85, 602596.20 7794593.06, 602596.38 7794593.28, 602596.54 7794593.51, 602596.70 7794593.75, 602596.83 7794593.99, 602596.95 7794594.25, 602597.06 7794594.51, 602597.14 7794594.77, 602597.20 7794595.04, 602597.25 7794595.31, 602597.28 7794595.59, 602597.29 7794595.86))
3607;312882;PRACA;PARQUE DOIS;POLYGON ((608461.32 7793313.08, 608466.90 7793292.05, 608467.98 7793292.29, 608515.22 7793304.39, 608520.27 7793285.40, 608520.76 7793285.53, 608521.03 7793284.22, 608570.43 7793295.04, 608564.36 7793331.64, 608563.61 7793331.35, 608539.26 7793322.15, 608536.45 7793328.78, 608535.45 7793328.95, 608518.55 7793322.03, 608517.64 7793323.19, 608516.77 7793323.81, 608515.61 7793324.10, 608514.66 7793327.71, 608510.05 7793326.33, 608501.28 7793323.69, 608500.25 7793327.46, 608485.17 7793322.73, 608472.33 7793319.05, 608473.13 7793316.69, 608461.32 7793313.08))
3627;312940;PRACA;DO DIVINO;POLYGON ((613315.37 7795098.14, 613333.58 7795085.07, 613328.24 7795095.28, 613326.33 7795103.54, 613327.28 7795112.06, 613329.66 7795118.63, 613320.19 7795105.82, 613315.37 7795098.14))
3727;306692;PRACA;RICARDO BERNARDO VIANA;POLYGON ((610343.34 7805420.46, 610339.91 7805395.62, 610340.47 7805395.19, 610348.52 7805401.42, 610358.01 7805409.03, 610358.32 7805411.22, 610358.01 7805413.59, 610343.34 7805420.46))
3767;313066;PRACA;DE ESPORTES VILA CAFEZAL;POLYGON ((613844.36 7795186.00, 613845.41 7795204.97, 613848.14 7795207.45, 613861.17 7795208.67, 613861.45 7795212.16, 613878.52 7795214.45, 613891.40 7795216.74, 613891.30 7795217.72, 613900.93 7795219.86, 613917.67 7795222.54, 613914.20 7795230.25, 613911.02 7795237.39, 613913.67 7795237.16, 613936.51 7795235.38, 613936.06 7795228.69, 613947.63 7795227.55, 613946.24 7795231.27, 613944.51 7795234.16, 613950.48 7795244.04, 613941.09 7795249.46, 613935.06 7795251.19, 613930.46 7795254.14, 613928.08 7795254.51, 613924.79 7795257.13, 613904.44 7795261.97, 613890.74 7795265.68, 613880.26 7795265.45, 613866.39 7795265.90, 613859.09 7795267.70, 613853.29 7795269.63, 613834.05 7795271.21, 613816.33 7795272.42, 613788.69 7795273.37, 613765.19 7795268.02, 613755.59 7795266.88, 613757.52 7795253.80, 613737.71 7795254.62, 613725.64 7795255.16, 613719.51 7795253.98, 613732.65 7795244.15, 613798.19 7795206.10, 613844.36 7795186.00))
2698;302639;PRACA;JOAO BRACARENSE;POLYGON ((612237.19 7800324.65, 612240.24 7800321.31, 612244.47 7800323.18, 612246.28 7800325.55, 612245.98 7800327.98, 612244.66 7800330.49, 612241.51 7800332.82, 612238.69 7800333.27, 612235.88 7800332.22, 612233.75 7800327.58, 612237.19 7800324.65))
3109;303957;PRACA;PROFESSOR NEY SOARES;MULTIPOLYGON (((610763.66 7792856.61, 610754.66 7792880.10, 610679.91 7792794.92, 610763.66 7792856.61)), ((610666.59 7792772.86, 610656.12 7792779.89, 610633.23 7792752.10, 610632.25 7792750.13, 610666.59 7792772.86)))
446;77683;PRACA;ERCIA BARBOSA SANTOS;POLYGON ((608991.84 7805681.34, 608991.83 7805681.76, 608991.79 7805682.16, 608991.73 7805682.54, 608991.64 7805682.94, 608991.53 7805683.31, 608991.39 7805683.68, 608991.23 7805684.05, 608991.06 7805684.40, 608990.85 7805684.74, 608990.63 7805685.06, 608990.39 7805685.38, 608990.13 7805685.67, 608989.85 7805685.96, 608989.54 7805686.23, 608989.24 7805686.47, 608988.90 7805686.70, 608988.56 7805686.90, 608988.22 7805687.08, 608987.85 7805687.24, 608987.47 7805687.38, 608987.08 7805687.49, 608986.68 7805687.59, 608986.29 7805687.66, 608985.89 7805687.70, 608985.49 7805687.71, 608985.10 7805687.71, 608984.70 7805687.68, 608984.29 7805687.61, 608983.89 7805687.55, 608983.52 7805687.44, 608983.14 7805687.31, 608982.77 7805687.16, 608982.41 7805686.99, 608982.06 7805686.79, 608981.73 7805686.59, 608981.40 7805686.34, 608981.10 7805686.09, 608980.80 7805685.82, 608980.52 7805685.53, 608980.27 7805685.22, 608980.05 7805684.90, 608979.85 7805684.56, 608979.64 7805684.22, 608979.47 7805683.85, 608979.31 7805683.49, 608979.21 7805683.13, 608979.09 7805682.73, 608979.04 7805682.35, 608978.97 7805681.95, 608978.96 7805681.57, 608978.96 7805681.16, 608978.97 7805680.78, 608979.04 7805680.38, 608979.09 7805680.00, 608979.21 7805679.60, 608979.31 7805679.24, 608979.47 7805678.88, 608979.64 7805678.51, 608979.85 7805678.18, 608980.05 7805677.84, 608980.27 7805677.52, 608980.52 7805677.21, 608980.80 7805676.92, 608981.10 7805676.65, 608981.40 7805676.40, 608981.73 7805676.15, 608982.06 7805675.95, 608982.41 7805675.75, 608982.77 7805675.58, 608983.14 7805675.43, 608983.52 7805675.30, 608983.89 7805675.19, 608984.29 7805675.13, 608984.70 7805675.06, 608985.10 7805675.03, 608985.49 7805675.03, 608985.89 7805675.04, 608986.29 7805675.08, 608986.68 7805675.15, 608987.08 7805675.25, 608987.47 7805675.36, 608987.85 7805675.50, 608988.22 7805675.66, 608988.56 7805675.84, 608988.90 7805676.04, 608989.24 7805676.27, 608989.54 7805676.51, 608989.85 7805676.78, 608990.13 7805677.07, 608990.39 7805677.36, 608990.63 7805677.68, 608990.85 7805678.00, 608991.06 7805678.34, 608991.23 7805678.68, 608991.39 7805679.05, 608991.53 7805679.42, 608991.64 7805679.79, 608991.73 7805680.19, 608991.79 7805680.57, 608991.83 7805680.97, 608991.84 7805681.34))
373;303503;PRACA;MARCIO DE ALMEIDA MENIN;POLYGON ((608139.07 7792139.58, 608138.24 7792110.00, 608138.19 7792089.95, 608139.64 7792066.96, 608157.35 7792037.54, 608185.11 7792054.51, 608156.38 7792094.35, 608158.70 7792112.58, 608162.15 7792137.35, 608144.47 7792144.84, 608141.45 7792142.83, 608139.07 7792139.58))
374;303102;PRACA;ANTONIO EDILIO DUARTE;POLYGON ((609376.22 7791829.51, 609384.99 7791779.97, 609388.71 7791751.39, 609389.32 7791743.43, 609390.22 7791730.34, 609390.22 7791715.94, 609389.92 7791699.03, 609391.43 7791693.29, 609393.24 7791701.95, 609394.65 7791711.51, 609409.05 7791815.61, 609407.24 7791819.34, 609405.42 7791822.86, 609402.60 7791825.98, 609393.99 7791826.24, 609384.44 7791827.14, 609376.22 7791829.51))
440;300739;PRACA;SAO JORGE;POLYGON ((604558.55 7809671.50, 604523.11 7809674.27, 604541.18 7809654.08, 604561.61 7809670.44, 604558.55 7809671.50))
441;302879;PRACA;GEROLISA MACHADO;POLYGON ((604886.70 7809935.64, 604886.74 7809937.13, 604886.48 7809938.61, 604885.67 7809939.90, 604884.83 7809941.09, 604883.72 7809942.23, 604882.26 7809943.46, 604880.78 7809944.43, 604879.29 7809945.20, 604877.59 7809945.49, 604875.83 7809945.66, 604874.35 7809945.62, 604872.74 7809945.42, 604871.32 7809945.06, 604870.19 7809944.64, 604869.06 7809944.13, 604867.75 7809943.25, 604866.48 7809942.34, 604865.69 7809941.48, 604863.43 7809938.03, 604863.19 7809936.83, 604863.02 7809935.86, 604862.89 7809934.82, 604863.49 7809932.86, 604863.95 7809931.80, 604865.06 7809930.00, 604866.77 7809928.73, 604869.63 7809927.39, 604871.83 7809926.79, 604873.36 7809926.61, 604875.74 7809926.61, 604876.58 7809926.61, 604877.93 7809926.79, 604878.96 7809927.02, 604879.62 7809927.20, 604880.52 7809927.58, 604881.16 7809927.80, 604881.86 7809928.13, 604882.51 7809928.53, 604883.03 7809928.91, 604883.73 7809929.32, 604884.21 7809929.70, 604884.72 7809930.27, 604885.49 7809931.27, 604885.84 7809932.37, 604886.17 7809933.34, 604886.64 7809934.46, 604886.70 7809935.64))
1577;309665;PRACA;QUATRO MIL DUZENTOS E NOVENTA E DOIS;POLYGON ((614376.40 7805805.65, 614378.19 7805805.08, 614379.22 7805804.71, 614382.47 7805804.54, 614384.60 7805804.71, 614386.67 7805805.05, 614384.87 7805814.68, 614384.39 7805817.82, 614383.37 7805818.83, 614383.05 7805819.04, 614378.98 7805814.04, 614373.56 7805807.55, 614376.40 7805805.65))
4047;313388;PRACA;QUATRO MIL OITOCENTOS E DEZOITO;POLYGON ((601262.05 7787642.31, 601245.20 7787643.75, 601245.07 7787640.93, 601245.13 7787630.76, 601245.15 7787627.66, 601247.42 7787626.31, 601254.54 7787627.93, 601257.81 7787629.53, 601259.11 7787630.15, 601257.38 7787633.75, 601259.28 7787635.91, 601262.05 7787642.31))
5007;313983;PRACA;CINCO MIL CENTO E SESSENTA E SEIS;POLYGON ((604584.84 7808664.97, 604584.86 7808658.45, 604584.74 7808652.26, 604584.67 7808647.94, 604584.53 7808647.48, 604590.36 7808646.89, 604603.62 7808645.60, 604604.40 7808645.42, 604604.84 7808645.53, 604604.88 7808647.10, 604604.99 7808648.79, 604604.97 7808653.93, 604605.02 7808655.20, 604604.93 7808656.60, 604605.08 7808662.33, 604605.26 7808664.34, 604605.34 7808666.09, 604598.57 7808665.67, 604587.71 7808664.92, 604586.08 7808664.90, 604585.57 7808665.02, 604584.84 7808664.97))
5030;300160;PRACA;AUGUSTO CESAR SANDINO;POLYGON ((601767.80 7785694.61, 601747.46 7785692.89, 601749.28 7785667.60, 601767.80 7785694.61))
378;43258;PRACA;JOSE VERANO DA SILVA;POLYGON ((603893.83 7788648.44, 603950.73 7788664.91, 603923.46 7788766.45, 603921.18 7788767.73, 603865.39 7788753.22, 603893.83 7788648.44))
379;303136;PRACA;AMADEO LORENZATO;POLYGON ((607748.69 7788062.53, 607761.62 7788068.78, 607658.25 7788175.69, 607605.52 7788228.41, 607579.62 7788255.02, 607546.63 7788288.32, 607541.90 7788290.51, 607535.20 7788290.23, 607531.00 7788286.04, 607529.05 7788281.57, 607529.47 7788278.22, 607748.69 7788062.53))
380;107610;PRACA;SETE LAGOAS;POLYGON ((604060.55 7789666.25, 604059.17 7789665.51, 604064.90 7789649.80, 604066.19 7789644.34, 604071.55 7789614.40, 604073.12 7789614.12, 604084.58 7789620.41, 604060.55 7789666.25))
381;128602;PRACA;RADIO JORNAL DO BRASIL;POLYGON ((613783.05 7793498.29, 613783.42 7793494.93, 613786.36 7793493.46, 613790.63 7793494.32, 613793.96 7793495.71, 613796.34 7793497.84, 613797.60 7793499.89, 613797.99 7793502.33, 613797.93 7793504.77, 613794.81 7793521.19, 613792.88 7793527.67, 613791.29 7793529.54, 613788.85 7793530.34, 613784.98 7793529.26, 613783.45 7793526.70, 613783.14 7793517.99, 613783.05 7793498.29))
382;128615;PRACA;CHAIM ZAC;POLYGON ((613275.73 7793674.60, 613310.49 7793656.77, 613311.50 7793656.68, 613312.33 7793656.68, 613313.35 7793656.68, 613314.37 7793657.14, 613315.10 7793657.88, 613315.94 7793658.71, 613316.31 7793660.28, 613316.46 7793661.87, 613314.82 7793669.26, 613309.79 7793682.95, 613308.17 7793686.47, 613304.26 7793692.99, 613300.29 7793698.59, 613296.43 7793703.59, 613275.73 7793674.60))
383;42951;PRACA;LIA SALGADO;POLYGON ((612925.02 7794315.30, 612930.86 7794302.89, 612948.99 7794311.28, 612943.05 7794324.09, 612925.02 7794315.30))
384;47942;PRACA;NOSSA SENHORA APARECIDA;POLYGON ((604188.71 7790151.23, 604187.88 7790152.28, 604187.02 7790153.31, 604186.03 7790154.24, 604184.99 7790155.13, 604183.84 7790155.92, 604182.63 7790156.65, 604181.34 7790157.30, 604180.02 7790157.88, 604178.63 7790158.40, 604177.16 7790158.80, 604175.69 7790159.10, 604174.19 7790159.34, 604172.60 7790159.53, 604171.02 7790159.58, 604169.41 7790159.57, 604167.80 7790159.44, 604166.19 7790159.26, 604164.52 7790158.97, 604162.89 7790158.61, 604161.29 7790158.15, 604159.68 7790157.62, 604158.09 7790157.00, 604156.53 7790156.32, 604155.01 7790155.55, 604153.53 7790154.70, 604152.10 7790153.77, 604150.71 7790152.83, 604149.38 7790151.78, 604148.11 7790150.66, 604146.90 7790149.55, 604145.78 7790148.35, 604144.72 7790147.10, 604143.78 7790145.84, 604142.88 7790144.52, 604142.08 7790143.19, 604141.37 7790141.84, 604140.73 7790140.41, 604140.23 7790139.03, 604139.82 7790137.61, 604139.47 7790136.22, 604139.27 7790134.80, 604139.14 7790133.38, 604139.13 7790131.98, 604139.20 7790130.64, 604139.38 7790129.29, 604139.67 7790127.96, 604140.07 7790126.71, 604140.54 7790125.44, 604141.11 7790124.24, 604141.79 7790123.11, 604142.56 7790121.99, 604143.41 7790120.97, 604144.34 7790120.01, 604145.36 7790119.08, 604146.44 7790118.24, 604147.62 7790117.47, 604148.87 7790116.79, 604150.18 7790116.15, 604151.54 7790115.63, 604152.95 7790115.18, 604154.41 7790114.79, 604155.91 7790114.51, 604157.47 7790114.33, 604159.02 7790114.19, 604160.64 7790114.19, 604162.26 7790114.25, 604163.88 7790114.41, 604165.55 7790114.64, 604167.16 7790114.95, 604168.79 7790115.37, 604170.38 7790115.85, 604171.99 7790116.43, 604173.56 7790117.08, 604175.09 7790117.81, 604176.60 7790118.61, 604178.08 7790119.49, 604179.49 7790120.43, 604180.85 7790121.43, 604182.16 7790122.50, 604183.38 7790123.64, 604184.53 7790124.80, 604185.63 7790126.01, 604186.64 7790127.27, 604187.56 7790128.58, 604188.42 7790129.90, 604189.15 7790131.26, 604189.80 7790132.64, 604190.38 7790134.04, 604190.86 7790135.44, 604191.21 7790136.84, 604191.50 7790138.25, 604191.68 7790139.67, 604191.73 7790141.08, 604191.71 7790142.46, 604191.54 7790143.82, 604191.36 7790145.16, 604191.03 7790146.46, 604190.57 7790147.70, 604190.07 7790148.95, 604189.42 7790150.07, 604188.71 7790151.23))
444;52808;PRACA;PADRE JULIO MARIA;POLYGON ((610313.56 7805785.44, 610314.02 7805787.19, 610314.18 7805788.99, 610314.02 7805790.79, 610313.56 7805792.54, 610312.79 7805794.18, 610311.75 7805795.66, 610310.48 7805796.94, 610308.99 7805797.98, 610307.35 7805798.75, 610305.60 7805799.21, 610303.80 7805799.37, 610302.00 7805799.21, 610300.25 7805798.75, 610298.61 7805797.98, 610297.13 7805796.94, 610295.85 7805795.66, 610294.81 7805794.18, 610294.04 7805792.54, 610293.58 7805790.79, 610293.42 7805788.99, 610293.58 7805787.19, 610294.04 7805785.44, 610294.81 7805783.80, 610295.85 7805782.31, 610297.13 7805781.03, 610298.61 7805780.00, 610300.25 7805779.23, 610302.00 7805778.76, 610303.80 7805778.60, 610305.60 7805778.76, 610307.35 7805779.23, 610308.99 7805780.00, 610310.48 7805781.03, 610311.75 7805782.31, 610312.79 7805783.80, 610313.56 7805785.44))
